ponto;O1intact_rock_strength;O2intact_rock_strength;O3intact_rock_strength;O4intact_rock_strength;O5intact_rock_strength;O6intact_rock_strength;O1weathering;O2weathering;O3weathering;O4weathering;O5weathering;O1discontinuity_spacing;O2discontinuity_spacing;O3discontinuity_spacing;O4discontinuity_spacing;O1discontinuity_persistence;O2discontinuity_persistence;O3discontinuity_persistence;O4discontinuity_persistence;O1discontinuity_aperture;O2discontinuity_aperture;O3discontinuity_aperture;O4discontinuity_aperture;N1presence_of_water;classification
2590;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_III
2591;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_III
2592;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_III
2593;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2594;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2595;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_III
2596;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_III
2597;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2598;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2599;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;class_III
2600;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;class_III
2601;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2602;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2603;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2604;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2605;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2606;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2607;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;0;class_II
2608;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;class_II
2609;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;class_II
2610;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
2611;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
2612;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;class_III
2613;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;class_III
2617;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;class_III
2618;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
2619;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
2620;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;class_III
2621;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;class_III
2622;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_III
2623;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_III
2624;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
2625;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
2626;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_III
2627;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_III
2628;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_III
2629;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_III
2630;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2631;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2632;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_III
2633;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_III
2634;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_III
2635;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_III
2636;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2637;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2638;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_III
2639;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_III
2640;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;class_II
2641;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;class_II
2642;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2643;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2644;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2645;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2646;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2647;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2648;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_III
2649;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_III
2650;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2651;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2652;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2653;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2654;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2655;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2656;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
2657;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
2658;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2659;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2660;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2661;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2662;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2663;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2664;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2665;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2666;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2667;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_III
2668;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2669;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2670;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2671;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2672;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_III
2673;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_III
2674;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
2675;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
2676;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_II
2677;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_II
2678;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
2679;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
2680;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2681;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;class_III
2682;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;class_III
2683;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;class_III
2684;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2685;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2686;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_III
2687;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_III
2688;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2689;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2690;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2691;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2692;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;class_III
2693;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;class_III
2694;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;class_III
2695;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;class_III
2696;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;class_III
2697;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;class_III
2698;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2699;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2700;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_II
2701;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_II
2702;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2703;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2704;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2705;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2707;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_III
2708;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_III
2709;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_II
2710;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_II
2711;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_III
2712;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_III
2713;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
2714;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
2715;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2716;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2717;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2718;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2719;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2720;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2721;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_I
2722;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_I
2723;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
2724;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
2725;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2726;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2727;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2728;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2729;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
2730;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
2731;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2732;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2733;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2734;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2735;0;1;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2736;0;1;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2737;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
2738;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
2739;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
2740;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
2741;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2742;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2743;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_II
2744;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_II
2745;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2746;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2747;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2748;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2749;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
2750;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
2751;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
2752;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
2754;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2755;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2756;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;class_II
2757;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;class_II
2758;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2759;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2760;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2761;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2762;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2763;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2766;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2767;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_II
2768;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_II
2769;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_II
2770;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;class_II
2771;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;class_II
2772;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
2773;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
2774;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_II
2775;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_II
2776;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;class_II
2777;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;class_II
2778;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
2779;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
2780;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_II
2781;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_II
2782;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_II
2783;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_II
2784;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2785;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2786;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_II
2787;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_II
2788;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2789;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
2790;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2791;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
2792;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
2793;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
2794;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
2795;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
2796;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;class_III
2797;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;class_III
2798;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_II
2799;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_II
2800;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;class_I
2801;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;class_I
2802;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2803;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2804;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;class_II
2805;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;class_II
2806;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_I
2807;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_I
2808;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_I
2809;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_I
2810;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;class_II
2811;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;class_II
2812;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
2813;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
2814;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_I
2815;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_I
2816;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2817;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
2819;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
2820;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
2821;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
2822;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
2823;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2824;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
2825;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2826;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;class_II
2827;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_II
2828;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_II
2829;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
2830;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
2831;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
2832;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
2833;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
2834;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
2835;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_I
2836;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_I
2837;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_I
2838;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_I
2839;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_I
2840;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_I
2841;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_I
2842;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_I
2843;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
2844;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
2845;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_II
2846;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_II
